club,clubLabel,venue,venueLabel,coordinates
http://www.wikidata.org/entity/Q218883,Urawa Red Diamonds,http://www.wikidata.org/entity/Q482446,Saitama Stadium 2002,Point(139.717492 35.903142)
http://www.wikidata.org/entity/Q385074,Oita Trinita,http://www.wikidata.org/entity/Q482581,Ōita Bank Dome,Point(131.6575 33.200556)
http://www.wikidata.org/entity/Q482617,Jeju United FC,http://www.wikidata.org/entity/Q482585,Jeju World Cup Stadium,Point(126.509206 33.246139)
http://www.wikidata.org/entity/Q495027,Busan IPark,http://www.wikidata.org/entity/Q482589,Busan Asiad Main Stadium,Point(129.058222 35.19)
http://www.wikidata.org/entity/Q484584,Daejeon Citizen FC,http://www.wikidata.org/entity/Q482598,Daejeon World Cup Stadium,Point(127.325167 36.365139)
http://www.wikidata.org/entity/Q626556,Changwon United FC,http://www.wikidata.org/entity/Q483820,Changwon Civic Stadium,Point(128.664697 35.233867)
http://www.wikidata.org/entity/Q3455793,Suwon FC,http://www.wikidata.org/entity/Q483975,Suwon Sports Complex,Point(127.011389 37.297778)
http://www.wikidata.org/entity/Q7650613,Suwon FMC WFC,http://www.wikidata.org/entity/Q483975,Suwon Sports Complex,Point(127.011389 37.297778)
http://www.wikidata.org/entity/Q484382,Goyang KB Kookmin Bank FC,http://www.wikidata.org/entity/Q484713,Goyang Stadium,Point(126.743208 37.676353)
http://www.wikidata.org/entity/Q5590178,Goyang Daekyo Noonnoppi WFC,http://www.wikidata.org/entity/Q484713,Goyang Stadium,Point(126.743208 37.676353)
http://www.wikidata.org/entity/Q169985,Pohang Steelers,http://www.wikidata.org/entity/Q485061,Pohang Steel Yard,Point(129.384242 35.997781)
http://www.wikidata.org/entity/Q15584432,Ulsan Hyundai Mipo Dolphin FC,http://www.wikidata.org/entity/Q486725,Ulsan Stadium,Point(129.346592 35.561394)
http://www.wikidata.org/entity/Q482566,Chunnam Dragons,http://www.wikidata.org/entity/Q488404,Gwangyang Football Stadium,Point(127.7275 34.933056)
http://www.wikidata.org/entity/Q692186,FC Lustenau 07,http://www.wikidata.org/entity/Q489700,Reichshofstadion,Point(9.65278 47.4211)
http://www.wikidata.org/entity/Q696507,SC Austria Lustenau,http://www.wikidata.org/entity/Q489700,Reichshofstadion,Point(9.65278 47.4211)
http://www.wikidata.org/entity/Q482562,Incheon United FC,http://www.wikidata.org/entity/Q493545,Incheon Football Stadium,Point(126.6435 37.4656)
http://www.wikidata.org/entity/Q425690,Gyeongnam FC,http://www.wikidata.org/entity/Q493801,Changwon Football Center,Point(128.705711 35.223394)
http://www.wikidata.org/entity/Q626789,Changwon City FC,http://www.wikidata.org/entity/Q493801,Changwon Football Center,Point(128.705711 35.223394)
http://www.wikidata.org/entity/Q383358,Albirex Niigata,http://www.wikidata.org/entity/Q494749,Tohoku Electric Power Big Swan Stadium,Point(139.059169 37.882614)
http://www.wikidata.org/entity/Q482449,Suwon Samsung Bluewings,http://www.wikidata.org/entity/Q494761,Suwon World Cup Stadium,Point(127.036888888 37.286277777)
http://www.wikidata.org/entity/Q844271,Vissel Kobe,http://www.wikidata.org/entity/Q494766,Home's Stadium Kobe,Point(135.168964 34.656708)
http://www.wikidata.org/entity/Q586787,Hokkaido Consadole Sapporo,http://www.wikidata.org/entity/Q494860,Sapporo Dome,Point(141.409767 43.015172)
http://www.wikidata.org/entity/Q201969,FC Winterthur,http://www.wikidata.org/entity/Q495324,Stadion Schützenwiese,Point(8.716389 47.501389)
http://www.wikidata.org/entity/Q482540,Seongnam FC,http://www.wikidata.org/entity/Q497095,Tancheon Sports Complex,Point(127.121322 37.410153)
http://www.wikidata.org/entity/Q1103050,Club Deportivo Marte,http://www.wikidata.org/entity/Q498245,Estadio Centenario,Point(-56.152778 -34.894444)
http://www.wikidata.org/entity/Q1134577,Pumas Morelos,http://www.wikidata.org/entity/Q498245,Estadio Centenario,Point(-56.152778 -34.894444)
http://www.wikidata.org/entity/Q170703,Boca Juniors,http://www.wikidata.org/entity/Q499855,Estadio Alberto J. Armando,Point(-58.36465 -34.63565)
http://www.wikidata.org/entity/Q4936095,Boca Juniors Reserves and Academy,http://www.wikidata.org/entity/Q499855,Estadio Alberto J. Armando,Point(-58.36465 -34.63565)
http://www.wikidata.org/entity/Q7618447,Stoke City F.C. Reserves and Academy,http://www.wikidata.org/entity/Q500922,Britannia Stadium,Point(-2.175555555 52.988333333)
http://www.wikidata.org/entity/Q931714,Jönköpings Södra IF,http://www.wikidata.org/entity/Q501184,Stadsparksvallen,Point(14.141944444 57.783333333)
http://www.wikidata.org/entity/Q1654026,IK Tord,http://www.wikidata.org/entity/Q501184,Stadsparksvallen,Point(14.141944444 57.783333333)
http://www.wikidata.org/entity/Q1346756,FC Dinamo Batumi,http://www.wikidata.org/entity/Q502180,Chele Arena,Point(41.774458 41.812981)
http://www.wikidata.org/entity/Q10669267,FC Shukura Kobuleti,http://www.wikidata.org/entity/Q502180,Chele Arena,Point(41.774458 41.812981)
http://www.wikidata.org/entity/Q537560,OFK Petrovac,http://www.wikidata.org/entity/Q508286,Stadion Pod Malim Brdom,Point(18.945928 42.203591)
http://www.wikidata.org/entity/Q748011,New Zealand Knights FC,http://www.wikidata.org/entity/Q508612,North Harbour Stadium,Point(174.701667 -36.726944)
http://www.wikidata.org/entity/Q2552673,Mixto Esporte Clube,http://www.wikidata.org/entity/Q510575,Verdão,Point(-56.120556 -15.603056)
http://www.wikidata.org/entity/Q2980341,Clube Esportivo Dom Bosco,http://www.wikidata.org/entity/Q510575,Verdão,Point(-56.120556 -15.603056)
http://www.wikidata.org/entity/Q3354098,Operário Futebol Clube,http://www.wikidata.org/entity/Q510575,Verdão,Point(-56.120556 -15.603056)
http://www.wikidata.org/entity/Q4891418,Berga Esporte Clube,http://www.wikidata.org/entity/Q510575,Verdão,Point(-56.120556 -15.603056)
http://www.wikidata.org/entity/Q501384,K. Sint-Truidense VV,http://www.wikidata.org/entity/Q515782,Stayen,Point(5.165278 50.813611)
http://www.wikidata.org/entity/Q1132945,Walking Bout Company,http://www.wikidata.org/entity/Q516434,André Kamperveen Stadion,Point(-55.160806 5.837389)
http://www.wikidata.org/entity/Q1851001,S.V. Robinhood,http://www.wikidata.org/entity/Q516434,André Kamperveen Stadion,Point(-55.160806 5.837389)
http://www.wikidata.org/entity/Q244595,Újpest FC,http://www.wikidata.org/entity/Q518855,Ferenc Szusza Stadium,Point(19.08465 47.574892)
http://www.wikidata.org/entity/Q163909,Grüner IL,http://www.wikidata.org/entity/Q521453,Dælenenga idrettspark,Point(10.766911111 59.934152777)
http://www.wikidata.org/entity/Q276346,Győri ETO FC,http://www.wikidata.org/entity/Q522693,ETO Park,Point(17.663827 47.695769)
http://www.wikidata.org/entity/Q490586,R.A.E.C. Mons,http://www.wikidata.org/entity/Q522930,Stade Charles Tondreau,Point(3.963822 50.461957)
http://www.wikidata.org/entity/Q639569,Eintracht Wetzlar,http://www.wikidata.org/entity/Q523450,Q523450,Point(8.494722 50.553611)
http://www.wikidata.org/entity/Q598083,K.R.C. Mechelen,http://www.wikidata.org/entity/Q526232,Oscar Vankesbeeck Stadion,Point(4.471667 51.0375)
http://www.wikidata.org/entity/Q208228,Stade de Reims,http://www.wikidata.org/entity/Q530735,Stade Auguste Delaune,Point(4.025 49.246667)
http://www.wikidata.org/entity/Q176383,California Surf,http://www.wikidata.org/entity/Q531897,Angel Stadium of Anaheim,Point(-117.882777777 33.800277777)
http://www.wikidata.org/entity/Q324589,C.A. Lanús,http://www.wikidata.org/entity/Q533015,Estadio Ciudad de Lanús – Néstor Díaz Pérez,Point(-58.383806 -34.717667)
http://www.wikidata.org/entity/Q19592,Hartlepool United F.C.,http://www.wikidata.org/entity/Q538115,"Victoria Park, Hartlepool",Point(-1.212722 54.689139)
http://www.wikidata.org/entity/Q603023,CD Universidad César Vallejo,http://www.wikidata.org/entity/Q539837,Estadio Mansiche,Point(-79.030977 -8.106655)
http://www.wikidata.org/entity/Q48932,Cheltenham Town F.C.,http://www.wikidata.org/entity/Q541299,Whaddon Road,Point(-2.060211 51.906158)
http://www.wikidata.org/entity/Q31932,NK Olimpija Ljubljana,http://www.wikidata.org/entity/Q543404,Stožice Stadium,Point(14.521389 46.081111)
http://www.wikidata.org/entity/Q382324,Kuopion Palloseura,http://www.wikidata.org/entity/Q545321,Kuopio Football Stadium,Point(27.670833 62.884444)
http://www.wikidata.org/entity/Q287695,A.S.D. Fidelis Andria 1928,http://www.wikidata.org/entity/Q545329,Stadio Degli Ulivi,Point(16.309167 41.2325)
http://www.wikidata.org/entity/Q228839,Zulia FC,http://www.wikidata.org/entity/Q546383,Estadio José Pachencho Romero,Point(-71.645011 10.674114)
http://www.wikidata.org/entity/Q170107,FC Rot-Weiß Erfurt,http://www.wikidata.org/entity/Q547589,Steigerwaldstadion,Point(11.037222 50.960278)
http://www.wikidata.org/entity/Q155186,FC Carl Zeiss Jena,http://www.wikidata.org/entity/Q547985,Ernst-Abbe-Sportfeld,Point(11.582778 50.915833)
http://www.wikidata.org/entity/Q170125,Rot Weiss Ahlen,http://www.wikidata.org/entity/Q548076,Wersestadion,Point(7.905 51.753333)
http://www.wikidata.org/entity/Q158121,SpVgg Unterhaching,http://www.wikidata.org/entity/Q548113,Generali Sportpark,Point(11.615556 48.073611)
http://www.wikidata.org/entity/Q162251,1. FC Heidenheim,http://www.wikidata.org/entity/Q548138,Voith-Arena,Point(10.1393 48.6685)
http://www.wikidata.org/entity/Q453925,FC Vaslui,http://www.wikidata.org/entity/Q549018,Stadionul Municipal,Point(27.733319 46.6335)
http://www.wikidata.org/entity/Q622432,Rio Ave F.C.,http://www.wikidata.org/entity/Q550041,Estádio do Rio Ave FC,Point(-8.740186 41.362756)
http://www.wikidata.org/entity/Q159930,Berliner FC Dynamo,http://www.wikidata.org/entity/Q551837,Sportforum Hohenschönhausen,Point(13.4764 52.54)
http://www.wikidata.org/entity/Q340133,Hacettepe S.K.,http://www.wikidata.org/entity/Q556417,Ankara 19 Mayıs Stadium,Point(32.845681 39.940094)
http://www.wikidata.org/entity/Q492826,MKE Ankaragücü,http://www.wikidata.org/entity/Q556417,Ankara 19 Mayıs Stadium,Point(32.845681 39.940094)
http://www.wikidata.org/entity/Q483152,Jeonbuk Hyundai Motors,http://www.wikidata.org/entity/Q562072,Jeonju World Cup Stadium,Point(127.064444 35.868111)
http://www.wikidata.org/entity/Q82948,Kuala Lumpur FA,http://www.wikidata.org/entity/Q567218,KLFA Stadium,Point(101.721372222 3.100536111)
http://www.wikidata.org/entity/Q18732,Southampton F.C.,http://www.wikidata.org/entity/Q567339,St Mary's Stadium,Point(-1.391111111 50.905833333)
http://www.wikidata.org/entity/Q160532,SC Paderborn 07,http://www.wikidata.org/entity/Q567402,Benteler Arena,Point(8.710833 51.731389)
http://www.wikidata.org/entity/Q329607,IFK Norrköping,http://www.wikidata.org/entity/Q571624,Idrottsparken,Point(16.173055555 58.584166666)
http://www.wikidata.org/entity/Q8812,Granada CF,http://www.wikidata.org/entity/Q574565,Estadio Nuevo Los Cármenes,Point(-3.595736 37.152967)
http://www.wikidata.org/entity/Q208396,Ferencvárosi TC,http://www.wikidata.org/entity/Q577719,Stadion Albert Flórián,Point(19.096111 47.475278)
http://www.wikidata.org/entity/Q18659,Swansea City A.F.C.,http://www.wikidata.org/entity/Q580480,Liberty Stadium,Point(-3.9351 51.6422)
http://www.wikidata.org/entity/Q929697,Moghreb Tétouan,http://www.wikidata.org/entity/Q1144931,Saniat Rmel,Point(-5.348611 35.5725)
http://www.wikidata.org/entity/Q248188,Milton Keynes Dons F.C.,http://www.wikidata.org/entity/Q1144973,Stadium mk,Point(-0.733333 52.009444)
http://www.wikidata.org/entity/Q725506,FC Sibir Novosibirsk,http://www.wikidata.org/entity/Q1145610,Spartak Stadium,Point(82.92505556 55.03866667)
http://www.wikidata.org/entity/Q1957750,FC Sibir-2 Novosibirsk,http://www.wikidata.org/entity/Q1145610,Spartak Stadium,Point(82.92505556 55.03866667)
http://www.wikidata.org/entity/Q693512,Oakland Clippers,http://www.wikidata.org/entity/Q1147732,Oakland Coliseum,Point(-122.200555555 37.751666666)
http://www.wikidata.org/entity/Q1842584,Oakland Stompers,http://www.wikidata.org/entity/Q1147732,Oakland Coliseum,Point(-122.200555555 37.751666666)
http://www.wikidata.org/entity/Q429546,El Jaish SC,http://www.wikidata.org/entity/Q1151332,Qatar SC Stadium,Point(51.512366 25.317155)
http://www.wikidata.org/entity/Q1051203,Qatar SC,http://www.wikidata.org/entity/Q1151332,Qatar SC Stadium,Point(51.512366 25.317155)
http://www.wikidata.org/entity/Q7177988,Peterborough & Fletton United F.C.,http://www.wikidata.org/entity/Q1156350,London Road Stadium,Point(-0.240389 52.564694)
http://www.wikidata.org/entity/Q1141590,Sporting Fingal F.C.,http://www.wikidata.org/entity/Q1158113,Dalymount Park,Point(-6.275 53.361667)
http://www.wikidata.org/entity/Q1263095,Dublin City F.C.,http://www.wikidata.org/entity/Q1158113,Dalymount Park,Point(-6.275 53.361667)
http://www.wikidata.org/entity/Q1141590,Sporting Fingal F.C.,http://www.wikidata.org/entity/Q1158113,Dalymount Park,Point(-6.275 53.3619)
http://www.wikidata.org/entity/Q1263095,Dublin City F.C.,http://www.wikidata.org/entity/Q1158113,Dalymount Park,Point(-6.275 53.3619)
http://www.wikidata.org/entity/Q723542,FC Politehnica Timişoara,http://www.wikidata.org/entity/Q1158963,Stadionul Dan Păltinişanu,Point(21.244167 45.740556)
http://www.wikidata.org/entity/Q9213751,ACS Poli Timișoara,http://www.wikidata.org/entity/Q1158963,Stadionul Dan Păltinişanu,Point(21.244167 45.740556)
http://www.wikidata.org/entity/Q1139247,Hispano F.C.,http://www.wikidata.org/entity/Q1161062,Estadio Carlos Miranda,Point(-87.656839 14.453778)
http://www.wikidata.org/entity/Q5006066,C.D. Real Comayagua,http://www.wikidata.org/entity/Q1161062,Estadio Carlos Miranda,Point(-87.656839 14.453778)
http://www.wikidata.org/entity/Q7300871,Real Comayagua,http://www.wikidata.org/entity/Q1161062,Estadio Carlos Miranda,Point(-87.656839 14.453778)
http://www.wikidata.org/entity/Q539374,Arbroath F.C.,http://www.wikidata.org/entity/Q1161738,Gayfield Park,Point(-2.59151944 56.55226944)
http://www.wikidata.org/entity/Q777337,Aurora Pro Patria 1919,http://www.wikidata.org/entity/Q1163939,Stadio Carlo Speroni,Point(8.880833 45.613333)
http://www.wikidata.org/entity/Q2267933,Selección Jalisco,http://www.wikidata.org/entity/Q1163984,Estadio Felipe Martínez Sandoval,Point(-103.328 20.6689)
http://www.wikidata.org/entity/Q843097,Hvidovre IF,http://www.wikidata.org/entity/Q1164671,Hvidovre Stadion,Point(12.482878 55.631922)
http://www.wikidata.org/entity/Q335190,FK Vardar,http://www.wikidata.org/entity/Q1164804,Philip II Arena,Point(21.425592 42.005733)
http://www.wikidata.org/entity/Q3747643,F.C. Ebedei,http://www.wikidata.org/entity/Q1165319,Otunba Dipo Dina International Stadium,Point(3.920278 6.820833)
http://www.wikidata.org/entity/Q937239,Syrianska IF Kerburan,http://www.wikidata.org/entity/Q1165409,Swedbank Park,Point(16.530555555 59.6275)
http://www.wikidata.org/entity/Q1653530,IFK Västerås,http://www.wikidata.org/entity/Q1165409,Swedbank Park,Point(16.530555555 59.6275)
http://www.wikidata.org/entity/Q1680249,Västerås SK Fotboll,http://www.wikidata.org/entity/Q1165409,Swedbank Park,Point(16.530555555 59.6275)
http://www.wikidata.org/entity/Q1191661,Deportivo Español,http://www.wikidata.org/entity/Q1166007,Estadio Nueva España,Point(-58.46453889 -34.65792222)
http://www.wikidata.org/entity/Q219264,FK Budućnost Podgorica,http://www.wikidata.org/entity/Q1166175,Podgorica City Stadium,Point(19.264378 42.444728)
http://www.wikidata.org/entity/Q926438,Gil Vicente F.C.,http://www.wikidata.org/entity/Q1167583,Estádio Cidade de Barcelos,Point(-8.611111111 41.533888888)
http://www.wikidata.org/entity/Q1431996,Quimper Cornouaille FC,http://www.wikidata.org/entity/Q1167942,Stade de Penvillers,Point(-4.09935951 48.00884572)
http://www.wikidata.org/entity/Q1224817,Puerto Rico Islanders,http://www.wikidata.org/entity/Q1171030,Juan Ramón Loubriel Stadium,Point(-66.150833 18.393333)
http://www.wikidata.org/entity/Q2892205,Bayamón FC,http://www.wikidata.org/entity/Q1171030,Juan Ramón Loubriel Stadium,Point(-66.150833 18.393333)
http://www.wikidata.org/entity/Q7300983,Real Madrid,http://www.wikidata.org/entity/Q1171030,Juan Ramón Loubriel Stadium,Point(-66.150833 18.393333)
http://www.wikidata.org/entity/Q924248,Sankata Boys Sports Club,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q940207,Ranipokhari Corner Team,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q1814649,Manang Marshyangdi Club,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q1815096,New Road Team,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q1818735,Three Star Club,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q6723521,Machhindra Football Club,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q6994327,Nepal Army Club,http://www.wikidata.org/entity/Q1171789,Dasarath Rangasala Stadium,Point(85.314835 27.695052)
http://www.wikidata.org/entity/Q7653669,Swansea City A.F.C. Reserves,http://www.wikidata.org/entity/Q1186386,Parc y Scarlets,Point(-4.129167 51.679167)
http://www.wikidata.org/entity/Q643107,Denizlispor,http://www.wikidata.org/entity/Q1187869,Denizli Atatürk Stadium,Point(29.082433 37.766008)
http://www.wikidata.org/entity/Q732929,Newcastle Jets FC,http://www.wikidata.org/entity/Q1188325,Newcastle International Sports Centre,Point(151.726666666 -32.918888888)
http://www.wikidata.org/entity/Q385496,Omiya Ardija,http://www.wikidata.org/entity/Q1189715,NACK5 Stadium Omiya,Point(139.633377 35.916303)
http://www.wikidata.org/entity/Q874016,Kawasaki Frontale,http://www.wikidata.org/entity/Q1190230,Todoroki Athletics Stadium,Point(139.652731 35.585895)
http://www.wikidata.org/entity/Q2054127,NKK S.C.,http://www.wikidata.org/entity/Q1190230,Todoroki Athletics Stadium,Point(139.652731 35.585895)
http://www.wikidata.org/entity/Q276533,Racing Club Asociación Civil,http://www.wikidata.org/entity/Q1192458,Estadio Libertadores de America,Point(-58.370969 -34.670267)
http://www.wikidata.org/entity/Q564192,Wuhan Zall F.C.,http://www.wikidata.org/entity/Q1194029,Wuhan Sports Center Stadium,Point(114.166253 30.502313)
http://www.wikidata.org/entity/Q460494,Panionios F.C.,http://www.wikidata.org/entity/Q1196095,Nea Smyrni Stadium,Point(23.709225 37.94303333)
http://www.wikidata.org/entity/Q286490,Al-Masry Club,http://www.wikidata.org/entity/Q1199860,Port Said Stadium,Point(32.291389 31.271111)
http://www.wikidata.org/entity/Q642408,Colorado Rapids,http://www.wikidata.org/entity/Q1210268,Dick's Sporting Goods Park,Point(-104.891944444 39.805555555)
http://www.wikidata.org/entity/Q2984383,Colorado Rapids Women,http://www.wikidata.org/entity/Q1210268,Dick's Sporting Goods Park,Point(-104.891944444 39.805555555)
